,target_url,target_date,target_site,target_attributions,source_0,source_0_date,source_0_site,source_0_overlap,source_0_attributions,source_1,source_1_date,source_1_site,source_1_overlap,source_1_attributions,source_2,source_2_date,source_2_site,source_2_overlap,source_2_attributions,source_3,source_3_date,source_3_site,source_3_overlap,source_3_attributions,source_4,source_4_date,source_4_site,source_4_overlap,source_4_attributions,classification
0,https://www.independent.co.ug/japan-govt-urged-to-end-free-covid-19-vaccinations,2022-11-08,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1108/c90000-10168471.html,2022-11-08,en.people.cn,0.5833333333333334,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
1,https://www.independent.co.ug/africas-4th-wave-of-covid-19-pandemic-flattening-who,2022-01-15,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/01/13/africas-4th-wave-of-covid-19-pandemic-flattening-who,2022-01-13,africa.cgtn.com,0.5,,,,,,,,,,,,,,,,,,,,,,state-media
2,https://www.independent.co.ug/somalia-allows-au-troops-to-take-charge-of-security-ahead-of-elections,2022-04-27,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/04/27/somalia-allows-au-troops-to-take-charge-of-security-ahead-of-elections,2022-04-27,africa.cgtn.com,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,state-media
3,https://www.independent.co.ug/somali-president-announces-re-election-bid,2022-05-09,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/05/09/somali-president-announces-re-election-bid,2022-05-09,africa.cgtn.com,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,state-media
5,https://www.independent.co.ug/india-to-take-a-decade-to-overcome-covid-19-pandemic-losses,2022-04-30,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0430/c90000-10091398.html,2022-04-30,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
6,https://www.independent.co.ug/additional-us-troops-arrive-in-poland,2022-02-07,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-02-07/detail-ihavnavn5796224.shtml,2022-02-07,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
7,https://www.independent.co.ug/sweden-cordons-nord-stream-leak-area-for-investigations,2022-10-04,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1004/c90000-10154702.html,2022-10-04,en.people.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
8,https://www.independent.co.ug/chinese-built-nairobi-expressway-in-kenya-nominated-for-transport-infrastructure-award,2022-06-28,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0628/c90000-10115738.html,2022-06-28,en.people.cn,0.5,Xinhua,http://www.ecns.cn/news/economy/2022-06-27/detail-ihazufxc7786584.shtml,2022-06-27,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,state-media
9,https://www.independent.co.ug/trade-sanctions-against-russia-drives-up-canadian-export-values-statistics,2022-04-06,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0406/c90000-10080202.html,2022-04-06,en.people.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
10,https://www.independent.co.ug/all-russias-security-concerns-must-be-taken-into-account-for-settlement-in-ukraine-putin,2022-03-01,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-03-01/detail-ihawawkt8344054.shtml,2022-03-01,ecns.cn,0.5714285714285714,Xinhua,http://en.people.cn/n3/2022/0301/c90000-9963873.html,2022-03-01,en.people.cn,0.6428571428571429,Xinhua,,,,,,,,,,,,,,,,state-media
11,https://www.independent.co.ug/global-economic-growth-dragged-down-by-spillover-from-ukraine-crisis,2022-05-19,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0519/c90000-10098498.html,2022-05-19,en.people.cn,0.7777777777777778,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
12,https://www.independent.co.ug/russia-denies-attacks-on-ukrainian-port-after-grain-deal,2022-07-24,independent.co.ug,XINHUA,http://en.people.cn/n3/2022/0724/c90000-10126661.html,2022-07-24,en.people.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
13,https://www.independent.co.ug/putin-au-discuss-sanctions-food-access-for-africa,2022-06-04,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0604/c90000-10105523.html,2022-06-04,en.people.cn,0.5833333333333334,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
14,https://www.independent.co.ug/eliud-kipchoge-sets-new-world-record-at-berlin-marathon-2022,2022-09-25,independent.co.ug,THE INDEPENDENT & XINHUA,http://www.chinadaily.com.cn/a/202209/25/WS633024e1a310fd2b29e79971.html,2022-09-25,chinadaily.com.cn,0.5,Xinhua,https://www.chinadaily.com.cn/a/202209/25/WS633024e1a310fd2b29e79971.html,2022-09-25,chinadaily.com.cn,0.5,Xinhua,,,,,,,,,,,,,,,,state-media
15,https://www.independent.co.ug/eu-readies-sanctions-against-russia-urges-moscow-to-return-to-diplomacy,2022-02-23,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0223/c90000-9961588.html,2022-02-23,en.people.cn,0.6818181818181818,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
16,https://www.independent.co.ug/irans-supreme-leader-president-laud-nationals-for-defeating-u-s-maximum-pressure,2022-03-21,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0321/c90000-9973716.html,2022-03-21,en.people.cn,0.6875,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
17,https://www.independent.co.ug/u-s-supreme-court-in-recess-following-series-of-consequential-rulings,2022-07-01,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0701/c90000-10117622.html,2022-07-01,en.people.cn,0.8076923076923077,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
18,https://www.independent.co.ug/u-s-deliberately-shirks-responsibility-in-bioweapon-prohibition-experts,2022-03-15,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0315/c90000-9971437.html,2022-03-15,en.people.cn,0.5714285714285714,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
19,https://www.independent.co.ug/mcdonalds-successor-reopens-in-russia-after-u-s-giant-withdrawal,2022-06-13,independent.co.ug,Xinhua,http://www.ecns.cn/business/2022-06-13/detail-ihazcpzs6468286.shtml,2022-06-13,ecns.cn,0.6153846153846154,Xinhua,http://en.people.cn/n3/2022/0613/c90000-10108699.html,2022-06-13,en.people.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,state-media
20,https://www.independent.co.ug/un-chief-to-meet-putin-in-moscow,2022-04-23,independent.co.ug,Xinhua,http://www.ecns.cn/news/politics/2022-04-23/detail-ihaxrxye1103081.shtml,2022-04-23,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
21,https://www.independent.co.ug/albright-1st-female-u-s-secretary-of-state-dies-of-cancer,2022-03-24,independent.co.ug,Xinhua,http://www.ecns.cn/news/politics/2022-03-24/detail-ihawuesq7011149.shtml,2022-03-24,ecns.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
23,https://www.independent.co.ug/king-charles-iii-formally-proclaimed-britains-new-monarch,2022-09-11,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0911/c90000-10145657.html,2022-09-11,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
24,https://www.independent.co.ug/ukraine-seeks-to-seize-russias-assets-for-post-conflict-recovery-pm,2022-04-29,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0429/c90000-10091133.html,2022-04-29,en.people.cn,0.5454545454545454,Xinhua,http://www.ecns.cn/news/2022-04-29/detail-ihaxwerf5650834.shtml,2022-04-29,ecns.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,state-media
25,https://www.independent.co.ug/nearly-15-mln-deaths-directly-or-indirectly-linked-to-covid-19-who,2022-05-06,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-05-06/detail-ihayamfc5315118.shtml,2022-05-06,ecns.cn,0.5454545454545454,Xinhua,http://en.people.cn/n3/2022/0506/c90000-10092746.html,2022-05-06,en.people.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,state-media
26,https://www.independent.co.ug/africa-needs-to-ramp-up-covid-19-vaccination-six-fold-who,2022-02-03,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/02/03/africa-needs-to-ramp-up-covid-19-vaccination-six-fold-who,2022-02-03,africa.cgtn.com,0.6,,https://africa.cgtn.com/2022/02/05/africa-needs-to-ramp-up-covid-19-vaccination-six-fold-who-2,2022-02-05,africa.cgtn.com,0.5333333333333333,,,,,,,,,,,,,,,,,state-media
27,https://www.independent.co.ug/u-s-orders-more-pills-from-pfizer-amid-omicron-dominance-in-3rd-year-of-pandemic,2022-01-05,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-01-05/detail-ihaukspy1047504.shtml,2022-01-05,ecns.cn,0.75,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
28,https://www.independent.co.ug/biden-announces-additional-sanctions-against-russia-more-troops-to-europe-amid-ukraine-crisis,2022-02-25,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-02-25/detail-ihavwrts3795923.shtml,2022-02-25,ecns.cn,0.7,Xinhua,http://en.people.cn/n3/2022/0225/c90000-9962705.html,2022-02-25,en.people.cn,0.7,Xinhua,,,,,,,,,,,,,,,,state-media
29,https://www.independent.co.ug/kenya-who-launches-hub-for-handling-health-emergencies-in-africa,2022-07-10,independent.co.ug,Xinhua,https://www.chinadaily.com.cn/a/202207/11/WS62cb8053a310fd2b29e6b930.html,2022-07-11,chinadaily.com.cn,0.625,Xinhua,http://www.chinadaily.com.cn/a/202207/11/WS62cb8053a310fd2b29e6b930.html,2022-07-11,chinadaily.com.cn,0.625,Xinhua,,,,,,,,,,,,,,,,state-media
30,https://www.independent.co.ug/wfp-seeks-473-mln-usd-to-ramp-up-assistance-in-eastern-africa,2022-04-19,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/04/19/wfp-seeks-473-million-to-ramp-up-assistance-in-eastern-africa,2022-04-19,africa.cgtn.com,0.6,,,,,,,,,,,,,,,,,,,,,,state-media
31,https://www.independent.co.ug/russia-belarus-to-deepen-integration-amid-western-sanctions-putin,2022-04-13,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0413/c90000-10083229.html,2022-04-13,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
32,https://www.independent.co.ug/eu-council-adopts-full-suspension-of-visa-facilitation-with-russia,2022-09-10,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0910/c90000-10145559.html,2022-09-10,en.people.cn,0.5833333333333334,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
33,https://www.independent.co.ug/ghanas-parliament-probes-black-stars-afcon-early-exit,2022-01-30,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/01/29/ghanas-parliament-probes-black-stars-afcon-early-exit,2022-01-29,africa.cgtn.com,0.5,,,,,,,,,,,,,,,,,,,,,,state-media
34,https://www.independent.co.ug/experts-call-for-regulation-of-drug-manufacturing-process-in-india,2022-10-19,independent.co.ug,Xinhua,https://english.news.cn/20221018/abf74f851cbf4eb7a696ad42db559bda/c.html,2022-10-18,english.news.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
35,https://www.independent.co.ug/britains-economic-confidence-falters-due-to-ukraine-crisis,2022-03-15,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0315/c90000-9971400.html,2022-03-15,en.people.cn,0.8181818181818182,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
36,https://www.independent.co.ug/sri-lankan-president-resigns-pm-as-interim-president,2022-07-15,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-07-15/detail-ihcaetas6802030.shtml,2022-07-15,ecns.cn,0.5384615384615384,Xinhua,http://en.people.cn/n3/2022/0715/c90000-10123609.html,2022-07-15,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,state-media
37,https://www.independent.co.ug/turkey-greenlights-sweden-finlands-nato-bid-internal-conflicts-remain,2022-06-29,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0629/c90000-10116211.html,2022-06-29,en.people.cn,0.5714285714285714,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
38,https://www.independent.co.ug/world-officials-stress-importance-of-multilateralism-at-un-general-assembly-debate,2022-09-26,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0926/c90000-10151777.html,2022-09-26,en.people.cn,0.8181818181818182,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
39,https://www.independent.co.ug/u-s-has-waged-400-wars-since-its-founding-in-1776-study,2022-08-24,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0824/c90000-10138902.html,2022-08-24,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
40,https://www.independent.co.ug/uganda-china-bolster-ties-in-60-year-journey,2022-07-02,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0701/c90000-10117546.html,2022-07-01,en.people.cn,0.8148148148148148,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
41,https://www.independent.co.ug/uganda-urges-africa-to-unite-in-un-security-council-reform-negotiations,2022-01-20,independent.co.ug,THE INDEPENDENT,https://africa.cgtn.com/2022/01/20/uganda-urges-africa-to-unite-in-un-security-council-reform-negotiations,2022-01-20,africa.cgtn.com,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,self
42,https://www.independent.co.ug/russia-urges-u-s-to-explain-purpose-of-biological-labs-in-ukraine,2022-03-10,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0310/c90000-9969056.html,2022-03-10,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
43,https://www.independent.co.ug/ecowas-imposes-harsher-sanctions-on-mali,2022-01-10,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/01/10/ecowas-imposes-harsher-sanctions-on-mali,2022-01-10,africa.cgtn.com,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,state-media
44,https://www.independent.co.ug/sudans-sovereign-council-chairman-open-to-dialogue-to-end-political-crisis,2022-01-05,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/01/05/sudans-sovereign-council-chairman-says-open-to-dialogue-to-end-political-crisis,2022-01-05,africa.cgtn.com,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,state-media
45,https://www.independent.co.ug/biden-administration-moves-to-curb-proliferation-of-ghost-guns,2022-04-12,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-04-12/detail-ihaxmtii6872669.shtml,2022-04-12,ecns.cn,0.7142857142857143,Xinhua,http://en.people.cn/n3/2022/0412/c90000-10082581.html,2022-04-12,en.people.cn,0.7142857142857143,Xinhua,,,,,,,,,,,,,,,,state-media
46,https://www.independent.co.ug/expert-sees-u-s-manipulations-speculations-behind-global-food-insecurity,2022-09-12,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0912/c90000-10145784.html,2022-09-12,en.people.cn,0.75,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
47,https://www.independent.co.ug/lake-victoria-plane-crash-death-toll-rises-to-19,2022-11-07,independent.co.ug,XINHUA,https://www.chinadaily.com.cn/a/202211/06/WS6367cebfa3105ca1f2274512.html,2022-11-06,chinadaily.com.cn,0.5333333333333333,Xinhua,http://www.chinadaily.com.cn/a/202211/06/WS6367cebfa3105ca1f2274512.html,2022-11-06,chinadaily.com.cn,0.5333333333333333,Xinhua,http://www.ecns.cn/news/society/2022-11-07/detail-ihcfsvky7638431.shtml,2022-11-07,ecns.cn,0.5333333333333333,Xinhua,,,,,,,,,,,state-media
48,https://www.independent.co.ug/eac-member-states-urged-to-join-forces-in-promoting-tourism,2022-09-26,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0926/c90000-10151764.html,2022-09-26,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
49,https://www.independent.co.ug/facebooks-parent-company-meta-cuts-11000-jobs,2022-11-10,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1110/c90000-10169640.html,2022-11-10,en.people.cn,0.7058823529411765,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
50,https://www.independent.co.ug/china-will-continue-to-work-with-russia,2022-09-16,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0915/c90000-10147610.html,2022-09-15,en.people.cn,0.7727272727272727,Xinhua,https://english.news.cn/20220915/a7009b471511441886a2460496660622/c.html,2022-09-15,english.news.cn,0.7727272727272727,Xinhua,,,,,,,,,,,,,,,,state-media
51,https://www.independent.co.ug/xi-jinping-potential-dangers-in-party-country-and-military-rooted-out,2022-01-22,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0119/c90000-9946597.html,2022-01-19,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
52,https://www.independent.co.ug/eu-agrees-on-common-charger-for-mobile-devices-by-2024,2022-06-08,independent.co.ug,Xinhua,http://www.ecns.cn/business/2022-06-08/detail-ihazcpzs6459030.shtml,2022-06-08,ecns.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
53,https://www.independent.co.ug/biden-approves-emergency-declaration-for-new-york-state-after-historic-snowfall,2022-11-22,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1122/c90000-10174676.html,2022-11-22,en.people.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
54,https://www.independent.co.ug/un-chief-welcomes-russias-resumed-participation-in-grain-export-deal,2022-11-03,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1103/c90000-10166607.html,2022-11-03,en.people.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
55,https://www.independent.co.ug/18-4-million-people-in-severe-food-insecurity-in-horn-of-africa-drought-un,2022-06-14,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0614/c90000-10109191.html,2022-06-14,en.people.cn,0.7142857142857143,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
56,https://www.independent.co.ug/experts-citizens-from-various-countries-criticize-wests-double-standards-in-opposing-war,2022-03-20,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0321/c90000-9973756.html,2022-03-21,en.people.cn,0.7368421052631579,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
57,https://www.independent.co.ug/un-security-council-voices-concern-over-coup-in-burkina-faso,2022-10-09,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1008/c90000-10155408.html,2022-10-08,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
58,https://www.independent.co.ug/un-concludes-1st-stage-of-consultations-in-sudan-to-end-political-crisis,2022-02-14,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/02/14/un-concludes-1st-stage-of-consultations-in-sudan-to-end-political-crisis,2022-02-14,africa.cgtn.com,0.5,,,,,,,,,,,,,,,,,,,,,,state-media
59,https://www.independent.co.ug/british-govt-wins-confidence-vote-in-parliament-dodges-snap-election,2022-07-19,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0719/c90000-10124712.html,2022-07-19,en.people.cn,0.6923076923076923,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
60,https://www.independent.co.ug/sudanese-currency-collapse-paralyses-major-markets-in-khartoum,2022-03-12,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0312/c90000-9970196.html,2022-03-12,en.people.cn,0.7916666666666666,Xinhua,https://africa.cgtn.com/2022/03/12/sudanese-currency-collapse-paralyse-major-markets-in-khartoum,2022-03-12,africa.cgtn.com,0.7916666666666666,,,,,,,,,,,,,,,,,state-media
61,https://www.independent.co.ug/8-contenders-in-race-to-succeed-johnson-as-uk-pm,2022-07-13,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0713/c90000-10122479.html,2022-07-13,en.people.cn,0.5833333333333334,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
62,https://www.independent.co.ug/putin-offers-additional-gas-supply-to-europe,2022-10-13,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1013/c90000-10157685.html,2022-10-13,en.people.cn,0.5555555555555556,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
63,https://www.independent.co.ug/africa-cdc-urges-increased-surveillance-against-monkeypox,2022-05-27,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0527/c90000-10102323.html,2022-05-27,en.people.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
64,https://www.independent.co.ug/global-agrifood-market-more-balanced-but-trade-costs-must-fall-fao,2022-06-30,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0629/c90000-10116248.html,2022-06-29,en.people.cn,0.8,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
65,https://www.independent.co.ug/intl-community-blasts-pelosis-visit-to-taiwan,2022-08-03,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-08-03/detail-ihcavkwr6137297.shtml,2022-08-03,ecns.cn,0.8235294117647058,Xinhua,http://en.people.cn/n3/2022/0803/c90000-10130818.html,2022-08-03,en.people.cn,0.8235294117647058,Xinhua,,,,,,,,,,,,,,,,state-media
66,https://redpepper.co.ug/angola-elections-main-opposition-party-challenges-results/121897,2022-08-30,redpepper.co.ug,Brian Musaasizi | Editor,https://africa.cgtn.com/2022/08/30/angolas-main-opposition-party-challenges-election-results,2022-08-30,africa.cgtn.com,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,self
67,https://redpepper.co.ug/uganda-considers-icj-ruling-to-pay-dr-congo-325million-unfair-and-wrong/115402,2022-02-11,redpepper.co.ug,Brian Musaasizi | Editor,https://africa.cgtn.com/2022/02/10/uganda-rejects-icj-ruling-to-pay-325-million-in-reparations-to-dr-congo,2022-02-10,africa.cgtn.com,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,self
68,https://dailyexpress.co.ug/2022/06/17/biden-follows-trumps-crude-and-hostile-policy-on-mideas,2022-06-17,dailyexpress.co.ug,"Uganda Radio Network, XINHUA",http://en.people.cn/n3/2022/0617/c90000-10110970.html,2022-06-17,en.people.cn,0.631578947368421,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
69,https://www.independent.co.ug/booster-doses-of-current-vaccines-may-not-be-enough-who,2022-01-12,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-01-12/detail-ihauqxpy8107862.shtml,2022-01-12,ecns.cn,0.5454545454545454,Xinhua,https://www.chinadaily.com.cn/a/202201/12/WS61de39eba310cdd39bc808a2.html,2022-01-12,chinadaily.com.cn,0.5454545454545454,Xinhua,http://en.people.cn/n3/2022/0112/c90000-9943582.html,2022-01-12,en.people.cn,0.5454545454545454,新华网,,,,,,,,,,,state-media
70,https://www.independent.co.ug/who-cautions-against-concurrent-outbreaks-of-covid-19-other-diseases,2022-01-13,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0113/c90000-9944518.html,2022-01-13,en.people.cn,0.5714285714285714,Xinhua,http://www.ecns.cn/news/2022-01-13/detail-ihauqxpy8108398.shtml,2022-01-13,ecns.cn,0.6428571428571429,Xinhua,,,,,,,,,,,,,,,,state-media
71,https://www.independent.co.ug/eu-member-states-agree-to-cut-off-15-pct-of-their-gas-demand,2022-07-27,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0727/c90000-10127743.html,2022-07-27,en.people.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
72,https://www.independent.co.ug/chinese-built-nairobi-expressway-ready-in-march,2022-01-16,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/01/14/kenyans-to-start-using-chinese-built-expressway-in-march,2022-01-14,africa.cgtn.com,0.5714285714285714,,https://www.chinadaily.com.cn/a/202201/15/WS61e2a300a310cdd39bc81449.html,2022-01-15,chinadaily.com.cn,0.6428571428571429,Xinhua,http://www.ecns.cn/news/2022-01-15/detail-ihauveie2087351.shtml,2022-01-15,ecns.cn,0.6428571428571429,Xinhua,http://www.chinadaily.com.cn/a/202201/15/WS61e2a300a310cdd39bc81449.html,2022-01-15,chinadaily.com.cn,0.6428571428571429,Xinhua,,,,,,state-media
73,https://www.independent.co.ug/france-germany-mediating-in-ukraine-crisis-through-shuttle-diplomacy,2022-02-09,independent.co.ug,Xinhua,https://www.chinadaily.com.cn/a/202202/10/WS62047e89a310cdd39bc85d82.html,2022-02-10,chinadaily.com.cn,0.5,China Daily,http://en.people.cn/n3/2022/0209/c90000-9955488.html,2022-02-09,en.people.cn,0.75,Xinhua,,,,,,,,,,,,,,,,state-media
74,https://www.independent.co.ug/wests-sanctions-turn-ukraine-conflict-into-global-economic-war-hungarys-orban,2022-09-27,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0927/c90000-10152056.html,2022-09-27,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
75,https://www.independent.co.ug/overlapping-crises-accelerating-health-inequality-who,2022-08-02,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0802/c90000-10129917.html,2022-08-02,en.people.cn,0.6153846153846154,Xinhua,http://www.ecns.cn/news/2022-08-02/detail-ihcavkwr6134220.shtml,2022-08-02,ecns.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,state-media
76,https://www.independent.co.ug/sudans-authorities-order-probe-into-mass-protests,2022-01-02,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/01/02/sudans-authorities-order-probe-into-mass-protests,2022-01-02,africa.cgtn.com,0.5,,,,,,,,,,,,,,,,,,,,,,state-media
78,https://www.independent.co.ug/un-urges-south-sudan-leaders-to-agree-on-elections-roadmap,2022-07-09,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/07/09/un-urges-south-sudan-leaders-to-agree-on-elections-roadmap,2022-07-09,africa.cgtn.com,0.5,,,,,,,,,,,,,,,,,,,,,,state-media
79,https://www.independent.co.ug/african-people-know-well-who-truly-helps-improve-their-well-being-says-chinese-official,2022-07-23,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0723/c90000-10126510.html,2022-07-23,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
80,https://www.independent.co.ug/biden-renews-call-to-ban-assault-weapons,2022-11-25,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1126/c90000-10176661.html,2022-11-26,en.people.cn,0.5384615384615384,Xinhua,http://en.people.cn/n3/2022/1125/c90000-10176205.html,2022-11-25,en.people.cn,0.6923076923076923,Xinhua,,,,,,,,,,,,,,,,state-media
81,https://www.independent.co.ug/olympic-champion-cheptegei-to-start-2022-season-in-france,2022-02-24,independent.co.ug,THE INDEPENDENT,https://www.chinadaily.com.cn/a/202202/24/WS6216e57fa310cdd39bc889f8.html,2022-02-24,chinadaily.com.cn,0.6666666666666666,Xinhua,http://www.chinadaily.com.cn/a/202202/24/WS6216e57fa310cdd39bc889f8.html,2022-02-24,chinadaily.com.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,self
82,https://www.independent.co.ug/white-tie-superspreading-event-sounds-alarm-for-washington,2022-04-11,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0411/c90000-10082568.html,2022-04-11,en.people.cn,0.8095238095238095,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
83,https://www.independent.co.ug/u-s-house-passes-short-term-bill-to-avoid-govt-shutdown,2022-02-09,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-02-09/detail-ihavnavn5797846.shtml,2022-02-09,ecns.cn,0.65,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
